experiment_id,question_id,predicted,pred_improved,gold,correct,correct_improved
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_16,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_17,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_18,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_19,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_20,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_21,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_22,unknown,unknown,A,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_23,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_24,unknown,unknown,A,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_25,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_26,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_27,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_28,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_29,B,B,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_medical_genetics_30,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_31,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_32,C,C,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_33,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_34,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_35,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_36,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_37,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_38,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_39,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_medical_genetics_40,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_41,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_42,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_43,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_medical_genetics_44,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_45,unknown,unknown,B,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_46,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_47,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_48,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_49,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_50,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_51,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_52,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_53,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_54,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_55,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_56,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_medical_genetics_57,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_58,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_59,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_60,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_61,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_62,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_63,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_64,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_65,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_66,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_67,unknown,unknown,B,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_68,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_69,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_70,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_71,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_72,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_73,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_74,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_75,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_76,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_77,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_78,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_79,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_80,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_81,unknown,unknown,B,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_medical_genetics_82,unknown,unknown,A,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_83,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_84,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_85,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_86,A,A,A,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_87,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_88,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_89,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_90,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_91,unknown,unknown,D,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_92,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_professional_medicine_93,D,D,D,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_medical_genetics_94,B,B,B,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_95,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_96,C,C,C,1,True
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_clinical_knowledge_97,unknown,unknown,C,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_98,unknown,unknown,A,0,False
mmlu_v3_skeptic_strict_20260317_233001_772569,mmlu_anatomy_99,unknown,unknown,A,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_0,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_1,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_2,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_3,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_4,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_5,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_6,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_7,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_8,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_9,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_10,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_11,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_12,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_13,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_14,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_15,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_16,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_17,C,C,D,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_18,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_19,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_20,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_21,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_22,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_23,B,B,D,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_24,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_25,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_26,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_27,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_28,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_29,B,B,C,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_30,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_31,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_32,C,C,D,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_33,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_34,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_35,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_36,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_37,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_38,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_39,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_40,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_41,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_42,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_43,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_44,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_45,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_46,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_47,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_48,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_49,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_50,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_51,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_52,D,D,A,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_53,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_54,B,B,D,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_55,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_56,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_57,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_58,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_59,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_60,B,B,D,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_61,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_62,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_63,A,A,C,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_64,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_65,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_66,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_67,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_68,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_69,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_70,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_71,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_72,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_73,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_74,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_75,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_76,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_77,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_78,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_79,D,D,B,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_80,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_81,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_82,D,D,A,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_83,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_84,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_85,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_86,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_87,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_88,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_89,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_90,A,A,C,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_91,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_92,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_professional_medicine_93,D,D,D,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_medical_genetics_94,B,B,B,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_95,B,B,C,0,False
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_96,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_clinical_knowledge_97,C,C,C,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_98,A,A,A,1,True
mmlu_v1_baseline_20260317_233001_758967,mmlu_anatomy_99,A,A,A,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,15483019,no,no,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,24450673,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,9582182,no,no,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25636371,no,no,maybe,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25987398,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,23571528,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,20101129,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25940336,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,11411430,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,23002947,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,12970636,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,23719685,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,10340286,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,10456814,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18403944,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,15112004,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,11555508,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22656647,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25475395,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,27643961,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,27909738,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18926458,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,9381529,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,17224424,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,26079501,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,9488747,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,10430303,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,26852225,yes,yes,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22970993,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,17192736,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,26606599,yes,yes,maybe,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22154448,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,24139705,no,no,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22564465,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25985014,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,15943725,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16432652,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,11977907,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25588461,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16816043,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,24973051,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,17342562,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,24476003,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,9745063,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,20197761,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22534881,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,24614851,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18274917,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,27050505,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,10966943,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16392897,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,12765819,no,no,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,27131771,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,20594006,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22900881,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22504515,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,11970923,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,21745056,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,19237087,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,23360491,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,23222920,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,17610439,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,27096199,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25982163,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16809243,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16991071,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25986020,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16498158,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18378554,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,22117569,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,19575104,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,11867487,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,8200238,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25043083,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25571931,maybe,maybe,maybe,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16778275,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25394614,no,no,maybe,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,15369037,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18784527,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,12095973,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,25274085,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,15125825,no,no,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,10331115,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,7547656,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,12163782,no,no,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,16151770,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,17593459,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,20629769,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,12836106,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,11079675,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,23379759,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,10749257,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,24374414,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,8921484,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,8847047,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,19230985,yes,yes,yes,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,17453263,maybe,maybe,yes,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18375490,no,no,no,1,True
pubmedqa_v3_skeptic_strict_20260317_230113_180022,18708308,maybe,maybe,no,0,False
pubmedqa_v3_skeptic_strict_20260317_230113_180022,12790890,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_230113_168336,15483019,yes,yes,yes,1,True
pubmedqa_v1_baseline_20260317_230113_168336,24450673,no,no,no,1,True
pubmedqa_v1_baseline_20260317_230113_168336,9582182,no,no,yes,0,False
pubmedqa_v1_baseline_20260317_230113_168336,25636371,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_230113_168336,25987398,yes,yes,maybe,0,False
pubmedqa_v1_baseline_20260317_230113_168336,23571528,no,no,no,1,True
pubmedqa_v1_baseline_20260317_230113_168336,20101129,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_230113_168336,25940336,maybe,maybe,yes,0,False
pubmedqa_v1_baseline_20260317_230113_168336,11411430,maybe,maybe,maybe,1,True
pubmedqa_v1_baseline_20260317_230113_168336,23002947,no,no,no,1,True
